datacompleteness,side,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,firstblood,team kpm,ckpm,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,damagetochampions,dpm,damagetakenperminute,totalgold,earnedgold,earned gpm,goldspent,gspd
complete,Red,Gen.G,1802,1,19,2,40,19,2,1.0,0.6326,0.6992,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,78815.0,2624.2508,3139.3785,59977,40219.0,1339.1454,53525.0,0.240712
complete,Red,Gen.G,1722,1,10,7,27,10,7,1.0,0.3484,0.5923,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,53179.0,1852.9268,2386.3415,55357,36415.0,1268.8153,49905.0,0.0889931
complete,Blue,Gen.G,2105,1,17,4,41,17,4,0.0,0.4846,0.5986,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,73316.0,2089.7672,2836.9881,69884,47035.0,1340.6651,64275.0,0.17452
complete,Red,Gen.G,1805,1,27,9,54,27,9,1.0,0.8975,1.1967,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,79370.0,2638.338,2797.7618,66265,46476.0,1544.9086,59525.0,0.245697
complete,Red,Gen.G,2155,1,9,6,22,9,6,0.0,0.2506,0.4176,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,51532.0,1434.7657,2150.3109,65422,42063.0,1171.1276,60585.0,0.0836593
complete,Red,Gen.G,1494,1,15,4,44,15,4,0.0,0.6024,0.7631,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,60896.0,2445.6225,2624.8193,50565,33948.0,1363.3735,45008.0,0.241769
complete,Red,Gen.G,1564,1,14,5,43,14,5,1.0,0.5371,0.7289,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,54057.0,2073.798,2826.2532,54897,37566.0,1441.1509,47633.0,0.264787
complete,Red,Gen.G,1461,1,14,2,34,14,2,1.0,0.5749,0.6571,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,37538.0,1541.6016,2467.5975,53627,37347.0,1533.7577,46583.0,0.305861
complete,Red,Gen.G,1656,1,9,4,14,9,4,1.0,0.3261,0.471,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,58718.0,2127.4638,2098.3696,56525,38256.0,1386.087,48810.0,0.113673
complete,Red,Gen.G,2399,0,19,33,54,19,33,0.0,0.4752,1.3005,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,6.0,9.0,95005.0,2376.115,3796.9821,75934,50086.0,1252.6719,75125.0,-0.0543865
complete,Blue,Gen.G,2399,1,12,7,31,12,7,1.0,0.3001,0.4752,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,3.0,76613.0,1916.1234,2506.0192,75650,49802.0,1245.569,68558.0,0.113118
complete,Blue,Gen.G,2039,1,14,10,27,14,10,0.0,0.412,0.7062,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,5.0,58014.0,1707.1309,2610.6327,63749,41573.0,1223.335,55835.0,-0.0536819
complete,Red,Gen.G,2039,1,15,9,44,15,9,0.0,0.4414,0.7062,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,4.0,77061.0,2267.6116,2809.7303,65446,43270.0,1273.2712,54933.0,0.0203755
complete,Blue,Gen.G,2286,1,14,14,38,14,14,1.0,0.3675,0.7349,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,6.0,92573.0,2429.7375,2419.2388,70348,45653.0,1198.2415,61693.0,-0.0601668
complete,Red,Gen.G,1731,0,8,25,15,8,25,1.0,0.2773,1.1438,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,9.0,60467.0,2095.9099,3767.8683,46220,27186.0,942.3224,45260.0,-0.181782
complete,Blue,Gen.G,2229,1,19,9,58,19,9,1.0,0.5114,0.7537,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,3.0,100780.0,2712.786,2553.0283,68618,44504.0,1197.9542,61825.0,0.04085
complete,Blue,Gen.G,1726,1,22,17,56,22,17,0.0,0.7648,1.321,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,80449.0,2796.6049,2971.0081,63010,44027.0,1530.4867,53800.0,0.11343
complete,Red,Gen.G,2197,1,20,7,53,20,7,0.0,0.5462,0.7374,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,6.0,95482.0,2607.6104,2848.9213,70027,46240.0,1262.8129,62625.0,-0.0170196
complete,Red,Gen.G,1894,0,16,23,48,16,23,1.0,0.5069,1.2355,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,89498.0,2835.2059,3821.0243,58845,38148.0,1208.49,54975.0,-0.0973394
complete,Blue,Gen.G,1356,1,18,3,50,18,3,0.0,0.7965,0.9292,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,61644.0,2727.6106,2110.2212,47676,32467.0,1436.5929,40625.0,0.228011
complete,Red,Gen.G,2294,1,19,8,52,19,8,0.0,0.4969,0.7062,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,10.0,3.0,87631.0,2292.0052,2785.2921,77389,52612.0,1376.0767,71400.0,0.123815
complete,Red,Gen.G,1572,1,17,2,35,17,2,1.0,0.6489,0.7252,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,53301.0,2034.3893,2764.771,56577,39165.0,1494.8473,51775.0,0.360975
complete,Blue,Gen.G,2068,1,11,3,28,11,3,0.0,0.3191,0.4062,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,5.0,74713.0,2167.6886,2344.352,63666,41194.0,1195.1838,56055.0,-0.00826116
complete,Blue,Gen.G,1808,0,5,14,14,5,14,0.0,0.1659,0.6305,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,40716.0,1351.1947,2647.4004,47976,28156.0,934.3805,46420.0,-0.104726
complete,Red,Gen.G,1769,1,17,8,32,17,8,1.0,0.5766,0.8479,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,72545.0,2460.5427,2827.6993,56529,37107.0,1258.5755,52985.0,0.197978
complete,Blue,Gen.G,2360,1,25,10,61,25,10,1.0,0.6356,0.8898,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,4.0,131288.0,3337.8305,3091.2458,75755,50305.0,1278.9407,69625.0,0.0674808
complete,Red,Gen.G,1570,1,21,7,39,21,7,0.0,0.8025,1.0701,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,80364.0,3071.2357,2967.2866,55840,38448.0,1469.3503,48420.0,0.179363
complete,Blue,Gen.G,1511,1,13,2,27,13,2,1.0,0.5162,0.5956,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,58735.0,2332.2965,2663.7459,54799,38009.0,1509.2919,49000.0,0.364722
complete,Red,Gen.G,1639,1,15,6,31,15,6,1.0,0.5491,0.7688,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,61147.0,2238.4503,3146.7236,51216,33120.0,1212.4466,41860.0,0.00423734
complete,Blue,Gen.G,1453,1,20,2,48,20,2,1.0,0.8259,0.9085,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,2.0,54844.0,2264.7213,2638.1831,50826,34627.0,1429.883,44770.0,0.220321
complete,Blue,Gen.G,1553,1,17,7,48,17,7,1.0,0.6568,0.9272,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,2.0,59598.0,2302.5628,3080.1674,51261,34042.0,1315.2093,44200.0,0.0203405
complete,Red,Gen.G,2540,1,17,11,38,17,11,1.0,0.4016,0.6614,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,5.0,90614.0,2140.4882,2883.9685,75675,48389.0,1143.0472,70700.0,0.0627279
complete,Red,Gen.G,1567,0,2,15,5,2,15,1.0,0.0766,0.6509,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,47275.0,1810.1468,2914.7671,39719,22358.0,856.0817,39410.0,-0.0510601
complete,Blue,Gen.G,1469,0,2,13,7,2,13,0.0,0.0817,0.6127,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,31563.0,1289.1627,2389.789,37105,20743.0,847.2294,35633.0,-0.176944
complete,Blue,Gen.G,2691,1,18,11,40,18,11,1.0,0.4013,0.6466,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,10.0,3.0,121331.0,2705.262,2603.6343,81645,52819.0,1177.6812,73708.0,0.0505345
complete,Blue,Gen.G,1779,1,12,2,24,12,2,0.0,0.4047,0.4722,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,48107.0,1622.4958,2500.9781,58505,38981.0,1314.7049,51675.0,0.152116
complete,Red,Gen.G,2363,0,3,9,3,3,9,1.0,0.0762,0.3047,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,68969.0,1751.223,2473.4067,62633,37152.0,943.3432,59030.0,-0.0324153
complete,Blue,Gen.G,1808,0,5,20,10,5,20,0.0,0.1659,0.8296,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,54069.0,1794.3252,2662.8982,48049,28229.0,936.8031,47208.0,-0.125607
complete,Blue,Gen.G,2268,0,8,15,20,8,15,0.0,0.2116,0.6085,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,10.0,52746.0,1395.3968,2787.0635,60230,35718.0,944.9206,58345.0,-0.0590486
complete,Blue,T1,2233,1,12,7,26,12,7,1.0,0.3224,0.5105,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,74327.0,1997.1429,2789.7179,66455,42304.0,1136.695,59950.0,0.0386823
complete,Red,T1,1506,1,18,4,31,18,4,1.0,0.7171,0.8765,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,63088.0,2513.4661,2445.4183,51002,34268.0,1365.259,45725.0,0.205607
complete,Red,T1,2568,0,11,17,21,11,17,1.0,0.257,0.6542,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,8.0,69963.0,1634.6495,2292.1028,74244,46671.0,1090.4439,70725.0,0.00923295
complete,Blue,T1,2756,1,21,13,53,21,13,1.0,0.4572,0.7402,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,10.0,8.0,111702.0,2431.8287,2416.7852,86941,57456.0,1250.8563,79600.0,-0.0255488
complete,Red,T1,2487,1,18,4,41,18,4,1.0,0.4343,0.5308,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,73499.0,1773.1966,2412.111,78702,51953.0,1253.3896,68900.0,0.103014
complete,Red,T1,1676,1,19,9,47,19,9,1.0,0.6802,1.0024,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,45660.0,1634.6062,2639.1408,56513,38040.0,1361.8138,48400.0,0.0778106
complete,Blue,T1,1723,1,14,8,30,14,8,1.0,0.4875,0.7661,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,49718.0,1731.3291,2637.2142,56180,37231.0,1296.4945,49875.0,0.171192
complete,Red,T1,1944,1,19,12,42,19,12,0.0,0.5864,0.9568,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,95554.0,2949.1975,2787.7778,63409,42203.0,1302.5617,59050.0,0.147566
complete,Red,T1,1510,1,10,2,29,10,2,0.0,0.3974,0.4768,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,40300.0,1601.3245,2044.2517,45382,28606.0,1136.6623,37400.0,-0.0207713
complete,Blue,T1,2813,1,5,7,10,5,7,1.0,0.1066,0.256,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,11.0,8.0,59640.0,1272.0938,2680.1422,85071,55000.0,1173.1248,77925.0,0.0543747
complete,Red,T1,1837,0,5,19,13,5,19,0.0,0.1633,0.7839,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,10.0,49498.0,1616.7011,2713.914,52279,32164.0,1050.5389,50555.0,-0.0603328
complete,Blue,T1,2385,1,19,8,43,19,8,0.0,0.478,0.6792,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,3.0,86591.0,2178.3899,2057.7107,72433,46728.0,1175.5472,67250.0,0.09624
complete,Red,T1,3326,0,9,14,23,9,14,0.0,0.1624,0.4149,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,7.0,10.0,104531.0,1885.7066,2948.5328,93420,58113.0,1048.3403,92860.0,-0.0636013
complete,Blue,T1,1805,1,19,5,46,19,5,1.0,0.6316,0.7978,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,54688.0,1817.8837,2551.2798,61237,41452.0,1377.9058,58625.0,0.184443
complete,Red,T1,2030,1,20,15,55,20,15,0.0,0.5911,1.0345,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,8.0,80576.0,2381.5567,2585.3202,66074,43986.0,1300.0788,57750.0,-0.0519481
complete,Blue,T1,1953,0,8,17,20,8,17,0.0,0.2458,0.768,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,50476.0,1550.722,2456.0676,55377,34078.0,1046.9432,50850.0,-0.140649
complete,Blue,T1,1505,1,10,7,22,10,7,0.0,0.3987,0.6777,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,52372.0,2087.9203,2626.5249,49360,32631.0,1300.9037,43900.0,0.119237
complete,Red,T1,2817,1,15,11,34,15,11,1.0,0.3195,0.5538,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,10.0,6.0,100354.0,2137.4654,2449.2226,85166,55055.0,1172.6305,79100.0,-0.0199507
complete,Blue,T1,2746,1,21,14,57,21,14,1.0,0.4588,0.7647,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,8.0,8.0,125450.0,2741.0779,3299.8471,90436,61049.0,1333.9184,82375.0,0.00886461
complete,Blue,T1,1833,1,13,9,32,13,9,0.0,0.4255,0.7201,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,62231.0,2037.0213,2867.9542,59815,39745.0,1300.982,54433.0,0.141282
complete,Red,T1,1955,1,22,25,46,22,25,0.0,0.6752,1.4425,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,96958.0,2975.6931,3381.4834,66357,45038.0,1382.2404,62570.0,0.0587316
complete,Red,T1,1321,1,20,8,37,20,8,1.0,0.9084,1.2718,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,43258.0,1964.7843,2652.7176,49266,34417.0,1563.2248,43383.0,0.138331
complete,Red,T1,2374,1,8,0,24,8,0,1.0,0.2022,0.2022,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,3.0,48160.0,1217.1862,2353.9259,70969,45377.0,1146.8492,61425.0,0.00571429
complete,Red,T1,2457,0,20,28,44,20,28,0.0,0.4884,1.1722,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,11.0,93515.0,2283.6386,2637.7045,73532,47093.0,1150.0122,76400.0,0.0247126
complete,Blue,T1,1780,1,20,5,43,20,5,0.0,0.6742,0.8427,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,3.0,64259.0,2166.0337,1925.5618,56410,36879.0,1243.1124,48950.0,0.0544567
complete,Blue,T1,1805,1,22,11,49,22,11,1.0,0.7313,1.097,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,2.0,71936.0,2391.2244,2539.4127,62459,42668.0,1418.3269,54855.0,0.159008
complete,Red,T1,2776,1,12,12,32,12,12,1.0,0.2594,0.5187,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,5.0,81499.0,1761.5058,2602.2839,82121,52426.0,1133.1268,77905.0,-0.0257598
complete,Red,T1,1825,1,19,12,40,19,12,0.0,0.6247,1.0192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,75937.0,2496.5589,2506.8164,61114,41116.0,1351.7589,55875.0,0.0902502
complete,Red,T1,1596,1,15,7,32,15,7,0.0,0.5639,0.8271,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,52114.0,1959.1729,2449.1353,53010,35354.0,1329.0977,46850.0,0.112025
complete,Red,T1,1924,1,20,6,46,20,6,1.0,0.6237,0.8108,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,71697.0,2235.8732,2686.341,63687,42681.0,1331.0083,56505.0,0.103882
complete,Red,T1,2154,1,15,9,33,15,9,0.0,0.4178,0.6685,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,4.0,87474.0,2436.6017,2397.2981,66592,43239.0,1204.429,61225.0,0.0714739
complete,Blue,T1,2105,1,16,15,30,16,15,0.0,0.4561,0.8836,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,64293.0,1832.5796,2297.6722,67146,44301.0,1262.7363,61405.0,-0.0292065
complete,Red,T1,2052,1,17,17,36,17,17,0.0,0.4971,0.9942,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,4.0,77072.0,2253.5673,3104.9708,65082,42770.0,1250.5848,59185.0,-0.0390955
complete,Red,T1,2179,1,14,11,32,14,11,1.0,0.3855,0.6884,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,72974.0,2009.3804,2259.2657,68918,45314.0,1247.7467,62775.0,0.0990596
complete,Red,T1,1860,0,8,20,19,8,20,1.0,0.2581,0.9032,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,56771.0,1831.3226,2805.5484,51753,31403.0,1013.0,51555.0,0.0533705
complete,Red,T1,1807,1,21,12,36,21,12,1.0,0.6973,1.0957,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,79272.0,2632.1638,2371.6436,61598,41789.0,1387.5706,55780.0,0.206269
complete,Blue,T1,1145,1,19,4,38,19,4,1.0,0.9956,1.2052,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,47062.0,2466.131,2367.1441,44789,31732.0,1662.8122,35283.0,0.227779
complete,Red,T1,1194,1,22,4,32,22,4,1.0,1.1055,1.3065,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,46322.0,2327.7387,2858.995,46550,32993.0,1657.9397,41125.0,0.362657
complete,Blue,T1,2465,0,10,19,23,10,19,1.0,0.2434,0.7059,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,8.0,9.0,106075.0,2581.9473,3121.8256,74734,48213.0,1173.5416,74750.0,0.0109628
complete,Red,T1,1293,1,23,3,36,23,3,1.0,1.0673,1.2065,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,58355.0,2707.8886,2764.6868,48669,34102.0,1582.4594,39225.0,0.225216
complete,Blue,T1,1494,1,20,8,44,20,8,1.0,0.8032,1.1245,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,70030.0,2812.4498,2414.8193,53036,36419.0,1462.6104,45875.0,0.209246
complete,Blue,T1,1764,1,16,4,34,16,4,1.0,0.5442,0.6803,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,72697.0,2472.6871,2033.8095,56210,36839.0,1253.0272,48775.0,0.11881
complete,Red,T1,1831,1,21,9,45,21,9,1.0,0.6881,0.9831,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,63373.0,2076.6685,2526.8487,60657,40603.0,1330.5188,57960.0,0.197681
complete,Blue,T1,1577,1,13,3,34,13,3,1.0,0.4946,0.6088,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,54433.0,2071.0082,2357.6538,51191,33728.0,1283.2467,47305.0,0.220241
complete,Red,T1,1216,1,19,4,36,19,4,0.0,0.9375,1.1349,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,49054.0,2420.4276,2125.0658,44627,30846.0,1522.0066,38360.0,0.242128
complete,Red,T1,1918,1,20,11,39,20,11,1.0,0.6257,0.9698,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,59610.0,1864.755,2262.5756,65072,44130.0,1380.5005,58975.0,0.156307
complete,Red,T1,1809,1,15,8,32,15,8,0.0,0.4975,0.7629,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,57624.0,1911.2438,2553.665,56450,36620.0,1214.5937,49935.0,0.0696301
complete,Red,T1,2138,0,17,29,35,17,29,1.0,0.4771,1.2909,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,7.0,90128.0,2529.3171,2911.2348,64080,40894.0,1147.6333,60550.0,-0.0344898
complete,Blue,T1,2247,1,15,3,22,15,3,1.0,0.4005,0.4806,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,3.0,77363.0,2065.7677,2662.0828,69442,45145.0,1205.474,64525.0,0.141909
complete,Red,T1,1675,1,21,4,39,21,4,1.0,0.7522,0.8955,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,55252.0,1979.1761,2412.3224,56210,37747.0,1352.1313,51525.0,0.243632
complete,Blue,T1,1563,1,23,11,36,23,11,0.0,0.8829,1.3052,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,70032.0,2688.3685,2809.5585,55789,38468.0,1476.6987,52435.0,0.220763
complete,Red,T1,1245,1,25,4,38,25,4,1.0,1.2048,1.3976,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,46989.0,2264.5301,2771.6627,48088,34011.0,1639.0843,42775.0,0.395755
complete,Blue,T1,1482,1,26,11,40,26,11,1.0,1.0526,1.498,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,65759.0,2662.3077,2977.2065,57708,41214.0,1668.583,50250.0,0.291826
complete,Red,T1,1422,1,18,6,28,18,6,0.0,0.7595,1.0127,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,44711.0,1886.5401,2242.1097,50262,34380.0,1450.6329,43808.0,0.155561
complete,Blue,T1,1335,1,20,8,32,20,8,0.0,0.8989,1.2584,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,46964.0,2110.7416,2789.9775,54294,39299.0,1766.2472,49525.0,0.389828
complete,Red,T1,1314,1,17,5,26,17,5,1.0,0.7763,1.0046,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,46003.0,2100.5936,2632.6941,45800,31019.0,1416.3927,37550.0,0.108366
complete,Blue,T1,2348,0,8,20,16,8,20,1.0,0.2044,0.7155,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,10.0,57949.0,1480.8092,2648.8671,69710,44382.0,1134.1227,68800.0,-0.00254037
complete,Red,T1,1990,1,15,9,30,15,9,1.0,0.4523,0.7236,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,59568.0,1796.0201,1971.7387,68272,46596.0,1404.9045,57000.0,0.145882
complete,Blue,T1,1375,1,20,6,49,20,6,0.0,0.8727,1.1345,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,49397.0,2155.5055,2346.72,50278,34875.0,1521.8182,44208.0,0.246113
complete,Red,T1,1957,0,14,24,29,14,24,1.0,0.4292,1.165,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,68623.0,2103.9244,2718.5488,57754,36415.0,1116.4538,56058.0,-0.0235692
complete,Red,T1,1503,1,12,4,27,12,4,1.0,0.479,0.6387,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,45114.0,1800.9581,2388.024,50954,34245.0,1367.0659,43483.0,0.115549
complete,Blue,T1,2073,1,14,12,40,14,12,1.0,0.4052,0.7525,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,65701.0,1901.6208,2562.547,66573,44050.0,1274.9638,60558.0,0.142546
complete,Blue,T1,1922,0,11,22,24,11,22,1.0,0.3434,1.0302,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,67318.0,2101.4984,3211.2799,56118,35136.0,1096.8574,53950.0,-0.0595794
complete,Red,T1,1305,1,18,9,44,18,9,0.0,0.8276,1.2414,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,40934.0,1882.023,2084.3678,44670,29981.0,1378.4368,39760.0,0.0892503
complete,Red,T1,1406,1,24,9,54,24,9,1.0,1.0242,1.4083,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,60488.0,2581.2802,2338.8478,52871,37152.0,1585.4339,44485.0,0.233043
complete,Blue,T1,1949,1,12,10,29,12,10,1.0,0.3694,0.6773,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,3.0,56796.0,1748.4659,2640.4926,62011,40753.0,1254.5818,53530.0,-0.0514706
complete,Blue,T1,1451,1,13,7,27,13,7,1.0,0.5376,0.827,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,44409.0,1836.3473,2150.0345,50878,34700.0,1434.8725,46945.0,0.276038
complete,Red,T1,1932,1,18,11,41,18,11,1.0,0.559,0.9006,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,69899.0,2170.7764,2370.4037,65616,44532.0,1382.9814,58930.0,0.185527
complete,Red,T1,1242,1,22,6,42,22,6,0.0,1.0628,1.3043,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,56759.0,2741.9807,3208.4058,45173,31127.0,1503.7198,41358.0,0.357656
complete,Red,T1,1993,0,6,19,17,6,19,0.0,0.1806,0.7526,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,60615.0,1824.8369,2072.6944,55176,33469.0,1007.5966,52720.0,-0.128755
complete,Blue,T1,1565,1,15,5,23,15,5,0.0,0.5751,0.7668,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,47358.0,1815.6422,2282.0319,51077,33736.0,1293.393,44838.0,0.0642221
complete,Red,T1,1698,0,8,24,17,8,24,0.0,0.2827,1.1307,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,47892.0,1692.2968,2802.9682,47998,29300.0,1035.3357,46050.0,-0.108985
